ano,mes,data,plataforma,categoria,genero,titulo,reproducoes,tempo_medio_consumo,usuarios_ativos,assinaturas,avaliacao_media,receita_plataforma,horario_pico
2020,4,2020-04-01,Disney+,Música,Pop,Top Hits,212983,85.3,313515,174917,3.83,4794962.58,18:00
2020,4,2020-04-01,Spotify,Podcast,Pop,Filme Solar,1672661,80.1,212203,180698,1.57,4844665.43,21:00
2020,4,2020-04-01,Spotify,Série,Ação,Filme Solar,570058,64.6,260862,36936,3.82,862759.63,21:00
2020,4,2020-04-01,Prime Video,Música,Pop,Podcast Tech,612497,77.5,429177,38920,2.55,3618650.25,18:00
2020,4,2020-04-01,YouTube Music,Podcast,Ação,Série Mistério,1768125,82.4,340273,191461,4.95,201075.62,08:00
2020,4,2020-04-01,Disney+,Música,Pop,Top Hits,1349662,10.5,158825,151238,2.88,2591638.64,12:00
2020,4,2020-04-01,YouTube Music,Música,Drama,Série Mistério,999325,51.2,483858,122305,2.56,3813713.5,18:00
2020,4,2020-04-01,Spotify,Filme,Tecnologia,Série Mistério,951019,43.2,134228,56299,1.84,3054513.71,21:00
2020,4,2020-04-01,Disney+,Filme,Drama,Podcast Tech,707110,10.3,158653,7863,4.92,3001016.29,08:00
2020,4,2020-04-01,Prime Video,Filme,Pop,Série Mistério,1582836,27.9,108038,182101,1.59,3565217.29,12:00
2020,4,2020-04-01,Disney+,Série,Comédia,Série Mistério,1770102,86.2,25397,80733,4.88,2354172.02,08:00
2020,4,2020-04-01,Disney+,Podcast,Drama,Top Hits,73094,52.6,213478,114197,2.62,4291107.21,18:00
2020,4,2020-04-01,Disney+,Música,Comédia,Podcast Tech,1588065,77.8,242260,149264,4.26,774854.17,21:00
2020,4,2020-04-01,Prime Video,Filme,Comédia,Série Mistério,1017504,74.7,15848,184596,2.47,3796585.0,08:00
2020,4,2020-04-01,Prime Video,Podcast,Ação,Podcast Tech,181163,82.3,250252,50336,2.15,3750843.78,18:00
2020,4,2020-04-01,Disney+,Filme,Tecnologia,Série Mistério,1282671,20.5,2974,154705,1.27,1623487.15,18:00
2020,4,2020-04-01,Netflix,Série,Tecnologia,Podcast Tech,1336539,20.9,332351,177598,1.15,1672734.71,12:00
2020,4,2020-04-01,Spotify,Filme,Tecnologia,Filme Solar,1348434,44.7,145182,190283,4.12,4433424.13,12:00
2020,4,2020-04-01,YouTube Music,Série,Ação,Filme Solar,1042508,54.1,45281,85530,4.14,1850315.48,08:00
2020,4,2020-04-01,Prime Video,Filme,Drama,Filme Solar,1299504,29.9,498870,43936,2.5,350588.91,18:00
2020,4,2020-04-01,Spotify,Música,Pop,Filme Solar,275801,67.9,294848,21811,2.64,2543586.06,21:00
2020,4,2020-04-01,Prime Video,Música,Drama,Podcast Tech,1160220,11.9,317944,124520,2.39,4702690.81,18:00
2020,4,2020-04-01,YouTube Music,Filme,Comédia,Podcast Tech,1830704,44.6,62039,142301,4.94,1072484.09,18:00
2020,4,2020-04-01,Spotify,Filme,Pop,Top Hits,640781,33.5,49872,54192,1.84,132531.91,12:00
2020,4,2020-04-01,Spotify,Filme,Pop,Filme Solar,519087,86.3,417942,95564,1.96,266224.48,08:00
2020,4,2020-04-01,YouTube Music,Música,Pop,Série Mistério,1943897,64.0,233919,29710,3.93,1419350.02,21:00
2020,4,2020-04-01,Netflix,Série,Comédia,Série Mistério,1231120,69.0,328406,139931,4.41,4241028.78,12:00
2020,4,2020-04-01,YouTube Music,Filme,Ação,Podcast Tech,957726,81.9,181322,125010,1.53,374139.7,12:00
2020,4,2020-04-01,YouTube Music,Série,Comédia,Série Mistério,315786,78.6,400389,19287,3.43,3039958.87,08:00
2020,4,2020-04-01,Prime Video,Série,Drama,Top Hits,1194867,59.2,442582,123981,4.53,4203509.53,18:00
2020,4,2020-04-01,Disney+,Música,Drama,Série Mistério,823128,53.5,328180,93566,3.19,2195632.73,21:00
2020,4,2020-04-01,Spotify,Filme,Tecnologia,Top Hits,1346321,85.7,416063,102400,2.94,4346943.19,21:00
2020,4,2020-04-01,Netflix,Podcast,Comédia,Top Hits,838075,40.7,418502,13291,4.02,4534323.73,21:00
2020,4,2020-04-01,Netflix,Série,Tecnologia,Filme Solar,421966,42.7,433687,125154,3.6,2690502.75,12:00
2020,4,2020-04-01,Spotify,Podcast,Ação,Filme Solar,383512,62.9,17305,9600,2.42,584242.37,18:00
2020,5,2020-05-01,Prime Video,Música,Tecnologia,Podcast Tech,814526,22.3,125530,19821,4.27,2209861.36,08:00
2020,5,2020-05-01,Prime Video,Filme,Drama,Filme Solar,1910974,42.1,350887,31901,2.9,3798907.0,12:00
2020,5,2020-05-01,YouTube Music,Música,Ação,Filme Solar,1727981,40.5,289906,103709,3.02,2842740.7,21:00
2020,5,2020-05-01,Disney+,Série,Ação,Filme Solar,1861574,47.4,113046,103923,2.71,3957796.73,18:00
2020,5,2020-05-01,Netflix,Filme,Ação,Top Hits,1652042,64.5,181389,143654,1.13,2743314.89,18:00
2020,5,2020-05-01,Prime Video,Música,Ação,Podcast Tech,1085959,68.4,164115,64724,4.08,3604600.83,12:00
2020,5,2020-05-01,Netflix,Música,Tecnologia,Top Hits,1511745,40.3,182638,175641,1.27,3488121.66,18:00
2020,5,2020-05-01,Disney+,Música,Drama,Série Mistério,1595085,7.5,414821,17273,1.44,2023624.32,18:00
2020,5,2020-05-01,Disney+,Podcast,Comédia,Top Hits,1243941,76.1,185067,164423,1.46,4076898.05,21:00
2020,5,2020-05-01,Spotify,Série,Ação,Filme Solar,274696,85.9,362229,936,4.75,3827659.45,12:00
2020,5,2020-05-01,Prime Video,Série,Pop,Filme Solar,1070292,47.3,335165,71413,4.13,2481845.79,18:00
2020,5,2020-05-01,YouTube Music,Música,Comédia,Podcast Tech,1877688,15.5,132999,180082,4.72,3506326.94,08:00
2020,5,2020-05-01,Disney+,Série,Tecnologia,Filme Solar,649468,12.3,229832,71995,1.33,230495.42,18:00
2020,5,2020-05-01,Disney+,Série,Comédia,Top Hits,407597,46.0,56294,120778,2.64,2323519.6,08:00
2020,5,2020-05-01,Prime Video,Podcast,Drama,Podcast Tech,703007,61.7,299136,38762,4.16,4414987.81,21:00
2020,5,2020-05-01,Prime Video,Filme,Comédia,Podcast Tech,27040,76.8,490594,24688,3.53,3843138.58,12:00
2020,5,2020-05-01,Spotify,Série,Tecnologia,Filme Solar,857131,23.9,406176,80006,3.84,2760574.33,18:00
2020,5,2020-05-01,Disney+,Filme,Ação,Série Mistério,1539864,75.2,344785,116465,2.56,3100754.33,12:00
2020,5,2020-05-01,Disney+,Série,Drama,Filme Solar,1473791,34.7,394846,137979,3.47,4416975.87,12:00
2020,5,2020-05-01,Netflix,Série,Tecnologia,Podcast Tech,1776670,20.5,386684,49937,1.74,1756641.1,08:00
2020,5,2020-05-01,Prime Video,Série,Comédia,Filme Solar,789843,6.1,284182,5655,3.37,4258872.25,18:00
2020,5,2020-05-01,YouTube Music,Podcast,Tecnologia,Série Mistério,1149270,68.6,479039,98211,4.11,482755.07,21:00
2020,5,2020-05-01,Prime Video,Filme,Tecnologia,Top Hits,1236379,27.4,462445,132568,3.16,3201483.56,21:00
2020,5,2020-05-01,Prime Video,Filme,Drama,Filme Solar,111147,18.4,496966,41736,2.93,2014524.26,12:00
2020,5,2020-05-01,Netflix,Música,Ação,Podcast Tech,368718,23.8,93109,100937,2.51,3033453.2,08:00
2020,5,2020-05-01,Disney+,Podcast,Ação,Filme Solar,1597187,24.4,209169,167613,4.21,2588738.16,18:00
2020,5,2020-05-01,YouTube Music,Série,Comédia,Podcast Tech,1242895,59.3,20143,31645,3.47,2902095.96,18:00
2020,5,2020-05-01,YouTube Music,Série,Ação,Série Mistério,1076310,81.9,210254,166235,4.04,2927456.01,21:00
2020,5,2020-05-01,Netflix,Filme,Ação,Filme Solar,690011,38.0,309537,185780,1.67,1696192.02,08:00
2020,5,2020-05-01,YouTube Music,Série,Ação,Série Mistério,643784,55.2,124473,26631,1.06,489282.66,21:00
2020,5,2020-05-01,Spotify,Música,Pop,Top Hits,214176,48.9,120008,80724,2.39,2291674.89,21:00
2020,5,2020-05-01,Prime Video,Música,Drama,Top Hits,200478,54.6,57712,54963,3.99,2996430.67,08:00
2020,5,2020-05-01,Disney+,Música,Tecnologia,Série Mistério,77994,10.8,311099,160614,1.38,1211604.19,12:00
2020,5,2020-05-01,Spotify,Filme,Tecnologia,Top Hits,1965707,55.5,444183,183403,4.85,648795.23,21:00
2020,5,2020-05-01,YouTube Music,Série,Comédia,Podcast Tech,541613,40.4,323734,93224,3.8,4060314.48,21:00
2020,5,2020-05-01,YouTube Music,Filme,Drama,Podcast Tech,493959,27.9,13266,133595,3.35,4857762.84,08:00
2020,5,2020-05-01,YouTube Music,Podcast,Comédia,Top Hits,1205843,57.7,290834,123256,3.87,4801925.42,12:00
2020,6,2020-06-01,Netflix,Série,Ação,Podcast Tech,868817,13.5,242043,52143,2.95,3381419.54,21:00
2020,6,2020-06-01,YouTube Music,Série,Comédia,Série Mistério,526901,67.5,194005,153723,2.46,4369638.38,08:00
2020,6,2020-06-01,Prime Video,Podcast,Tecnologia,Top Hits,895315,24.3,422601,163199,2.9,757718.24,08:00
2020,6,2020-06-01,YouTube Music,Filme,Pop,Série Mistério,1185562,69.0,75559,35370,3.53,1345088.97,08:00
2020,6,2020-06-01,YouTube Music,Podcast,Drama,Podcast Tech,283357,33.6,166860,159237,4.81,4760461.23,18:00
2020,6,2020-06-01,Disney+,Música,Tecnologia,Top Hits,83584,35.5,439341,60990,3.34,2750331.12,18:00
2020,6,2020-06-01,YouTube Music,Podcast,Comédia,Filme Solar,739505,52.9,242524,135916,4.45,3115299.49,08:00
2020,6,2020-06-01,Disney+,Música,Pop,Podcast Tech,1819664,47.5,236814,108962,4.63,559414.87,12:00
2020,6,2020-06-01,Netflix,Filme,Comédia,Top Hits,1264957,53.2,286660,142853,4.5,1225504.62,18:00
2020,6,2020-06-01,Netflix,Filme,Drama,Podcast Tech,1677447,14.2,177706,145861,1.2,3121910.97,12:00
2020,6,2020-06-01,Prime Video,Podcast,Pop,Podcast Tech,1495316,83.6,460885,151980,1.72,4248642.47,12:00
2020,6,2020-06-01,Disney+,Podcast,Comédia,Série Mistério,1105191,57.6,138760,164772,4.14,3314055.99,18:00
2020,6,2020-06-01,Prime Video,Série,Drama,Podcast Tech,451336,82.0,293964,104232,1.19,2055865.03,21:00
2020,6,2020-06-01,Netflix,Podcast,Ação,Filme Solar,712025,79.3,77543,24285,3.07,449025.12,21:00
2020,6,2020-06-01,Prime Video,Série,Pop,Podcast Tech,374944,6.7,105117,89986,4.42,1547443.72,18:00
2020,6,2020-06-01,YouTube Music,Música,Tecnologia,Podcast Tech,1263864,10.4,390199,76954,2.91,2334620.79,12:00
2020,6,2020-06-01,YouTube Music,Podcast,Tecnologia,Top Hits,1909429,63.0,128312,64132,4.79,1565769.06,12:00
2020,6,2020-06-01,YouTube Music,Série,Ação,Série Mistério,374689,60.3,294600,115511,1.27,3931342.39,18:00
2020,6,2020-06-01,Prime Video,Filme,Ação,Top Hits,390921,43.5,367211,121469,4.07,1016965.72,08:00
2020,6,2020-06-01,Netflix,Série,Tecnologia,Filme Solar,20909,88.4,248699,129302,1.64,2172906.78,12:00
2020,6,2020-06-01,Disney+,Música,Comédia,Filme Solar,77038,24.6,35069,24257,2.0,1419789.22,18:00
2020,6,2020-06-01,Spotify,Série,Ação,Podcast Tech,1400320,81.4,302787,163763,4.64,86636.21,12:00
2020,6,2020-06-01,Spotify,Filme,Pop,Podcast Tech,116628,82.8,106970,141550,4.74,3540475.88,18:00
2020,6,2020-06-01,Spotify,Podcast,Pop,Top Hits,1472405,5.3,441770,94809,3.21,1812499.55,21:00
2020,6,2020-06-01,Prime Video,Podcast,Pop,Top Hits,873793,73.6,71110,54390,4.54,4855124.54,12:00
2020,6,2020-06-01,Prime Video,Série,Drama,Série Mistério,988277,20.6,128455,17219,2.47,1566275.47,08:00
2020,6,2020-06-01,Spotify,Série,Drama,Série Mistério,1984788,27.7,345378,180264,3.89,4195690.86,21:00
2020,6,2020-06-01,YouTube Music,Podcast,Ação,Filme Solar,1845995,73.1,443114,198751,4.91,4360816.85,12:00
2020,6,2020-06-01,Netflix,Podcast,Ação,Top Hits,553078,64.0,316855,165445,3.51,4629215.35,08:00
2020,6,2020-06-01,Spotify,Podcast,Drama,Série Mistério,1568202,87.8,331411,144621,4.43,4931701.19,21:00
2020,6,2020-06-01,YouTube Music,Série,Comédia,Filme Solar,152305,42.0,320598,169025,1.37,202599.05,08:00
2020,6,2020-06-01,Prime Video,Música,Pop,Filme Solar,250973,51.6,108748,81507,3.86,169060.07,18:00
2020,6,2020-06-01,Spotify,Música,Drama,Top Hits,721934,50.9,418121,144944,1.69,2499974.15,18:00
2020,6,2020-06-01,Spotify,Música,Drama,Podcast Tech,1587975,86.4,199445,176447,2.57,1074111.35,21:00
2020,6,2020-06-01,Spotify,Podcast,Pop,Podcast Tech,1865017,71.4,289521,61373,4.18,299893.36,12:00
2020,6,2020-06-01,Spotify,Música,Ação,Filme Solar,622848,59.9,351978,94614,2.61,3167393.27,08:00
2020,6,2020-06-01,Netflix,Podcast,Pop,Podcast Tech,849009,29.0,493745,32049,2.18,2648734.65,21:00
2020,7,2020-07-01,YouTube Music,Música,Drama,Top Hits,1934823,52.0,386273,15934,2.57,386470.53,21:00
2020,7,2020-07-01,Spotify,Música,Drama,Filme Solar,1130950,61.6,476487,21317,1.12,2087881.8,18:00
2020,7,2020-07-01,Netflix,Podcast,Ação,Top Hits,675048,62.6,243657,149476,4.6,2344848.27,18:00
2020,7,2020-07-01,Netflix,Música,Drama,Podcast Tech,260737,59.5,28373,5153,3.81,1957846.89,12:00
2020,7,2020-07-01,Disney+,Filme,Pop,Podcast Tech,1816614,59.3,478786,76688,4.16,3176146.46,08:00
2020,7,2020-07-01,Netflix,Filme,Drama,Filme Solar,215250,34.7,313296,76028,4.18,4669320.89,08:00
2020,7,2020-07-01,Prime Video,Podcast,Pop,Série Mistério,1439802,46.0,71306,154495,2.63,569469.62,18:00
2020,7,2020-07-01,Spotify,Música,Comédia,Série Mistério,897260,47.7,173074,38979,1.44,4342597.27,21:00
2020,7,2020-07-01,Disney+,Série,Pop,Série Mistério,455622,79.2,452654,182812,1.03,3621952.04,12:00
2020,7,2020-07-01,Netflix,Podcast,Comédia,Podcast Tech,925635,19.6,230660,67007,1.15,4016564.72,21:00
2020,7,2020-07-01,Disney+,Música,Ação,Podcast Tech,434417,18.5,287836,45253,4.91,3572819.62,18:00
2020,7,2020-07-01,YouTube Music,Música,Tecnologia,Série Mistério,1895474,67.6,160103,92940,4.93,4488249.82,08:00
2020,7,2020-07-01,Spotify,Série,Pop,Filme Solar,1342426,49.5,451990,106736,2.56,3868730.9,08:00
2020,7,2020-07-01,Prime Video,Série,Ação,Filme Solar,1066905,37.9,17333,140749,2.1,2034181.2,12:00
2020,7,2020-07-01,YouTube Music,Música,Pop,Série Mistério,1409307,37.9,287826,159100,3.7,404747.13,12:00
2020,7,2020-07-01,Spotify,Filme,Drama,Filme Solar,1216585,21.0,462649,2073,4.46,2317131.01,18:00
2020,7,2020-07-01,Netflix,Podcast,Tecnologia,Podcast Tech,1925186,44.0,138259,113208,3.22,1186443.76,21:00
2020,7,2020-07-01,Disney+,Podcast,Comédia,Top Hits,558913,26.8,34355,165793,1.39,4475563.29,18:00
2020,7,2020-07-01,YouTube Music,Podcast,Ação,Podcast Tech,1085617,87.6,136341,42053,1.14,205350.06,12:00
2020,7,2020-07-01,Spotify,Música,Pop,Podcast Tech,467367,24.6,142066,91134,3.44,3742189.73,21:00
2020,7,2020-07-01,Prime Video,Música,Ação,Top Hits,1753917,39.8,217168,82677,4.2,4772648.54,08:00
2020,7,2020-07-01,Prime Video,Música,Comédia,Série Mistério,691633,13.0,383653,166159,2.45,1106315.43,18:00
2020,7,2020-07-01,Netflix,Música,Comédia,Podcast Tech,265137,15.6,179163,113462,2.81,504487.14,08:00
2020,7,2020-07-01,Prime Video,Música,Ação,Podcast Tech,1654219,42.4,127529,94406,4.85,2459758.17,12:00
2020,7,2020-07-01,Prime Video,Filme,Drama,Filme Solar,1516021,66.1,196266,57699,2.09,3432944.59,12:00
2020,7,2020-07-01,Netflix,Música,Drama,Filme Solar,629980,47.2,193204,78223,2.46,3809904.72,18:00
2020,7,2020-07-01,Prime Video,Podcast,Tecnologia,Podcast Tech,1082604,13.7,428835,88770,4.44,230899.47,12:00
2020,7,2020-07-01,Prime Video,Série,Pop,Série Mistério,902960,79.3,230666,38648,4.5,2293759.97,18:00
2020,7,2020-07-01,Spotify,Música,Comédia,Podcast Tech,1149253,79.9,2694,149728,1.28,1920814.21,21:00
2020,7,2020-07-01,YouTube Music,Música,Ação,Top Hits,781766,56.9,182719,112255,4.28,4290728.21,08:00
2020,7,2020-07-01,Spotify,Música,Ação,Podcast Tech,647103,24.7,428478,165935,2.88,1378851.09,18:00
2020,7,2020-07-01,Spotify,Série,Ação,Série Mistério,139615,42.3,16644,162430,1.17,1117756.55,21:00
2020,7,2020-07-01,Prime Video,Série,Comédia,Filme Solar,1619830,79.3,60205,51711,2.08,3688912.96,08:00
2020,7,2020-07-01,Prime Video,Música,Drama,Filme Solar,530559,49.3,326206,57247,2.51,4149239.38,12:00
2020,7,2020-07-01,Netflix,Série,Tecnologia,Podcast Tech,908940,41.0,26427,69003,3.39,2361555.58,12:00
2020,7,2020-07-01,Spotify,Série,Pop,Série Mistério,1343158,61.8,439305,118181,4.34,3613593.38,18:00
2020,7,2020-07-01,Prime Video,Podcast,Tecnologia,Filme Solar,698629,49.2,240222,104099,3.61,1808367.72,18:00
2020,8,2020-08-01,Netflix,Série,Tecnologia,Série Mistério,378336,82.3,197815,23815,4.52,4157857.94,21:00
2020,8,2020-08-01,Netflix,Podcast,Drama,Série Mistério,1589877,19.2,63712,100273,1.65,2292700.9,12:00
2020,8,2020-08-01,Disney+,Filme,Pop,Filme Solar,74799,77.4,431573,170540,2.73,1187725.99,08:00
2020,8,2020-08-01,Prime Video,Música,Tecnologia,Podcast Tech,261272,11.0,257671,155451,3.41,1103996.04,08:00
2020,8,2020-08-01,YouTube Music,Música,Comédia,Top Hits,417535,18.5,24436,129916,2.7,1079449.28,12:00
2020,8,2020-08-01,YouTube Music,Podcast,Pop,Top Hits,723790,49.2,264906,197062,3.71,3401797.95,21:00
2020,8,2020-08-01,Disney+,Música,Tecnologia,Podcast Tech,384874,89.3,110788,95964,2.18,4699357.2,18:00
2020,8,2020-08-01,YouTube Music,Podcast,Tecnologia,Podcast Tech,1917135,7.5,244039,100662,3.76,1246989.63,08:00
2020,8,2020-08-01,Netflix,Podcast,Drama,Podcast Tech,1700091,20.5,194316,148623,4.29,2761196.1,08:00
2020,8,2020-08-01,Spotify,Música,Ação,Filme Solar,1168453,76.1,434643,163124,4.95,2450319.65,08:00
2020,8,2020-08-01,YouTube Music,Série,Drama,Podcast Tech,893375,13.8,15230,184649,2.25,1316827.74,12:00
2020,8,2020-08-01,YouTube Music,Música,Comédia,Top Hits,321834,16.9,200857,35477,2.25,730960.95,08:00
2020,8,2020-08-01,YouTube Music,Música,Comédia,Filme Solar,1659291,79.3,462779,49649,4.86,1330354.98,12:00
2020,8,2020-08-01,Disney+,Podcast,Comédia,Série Mistério,1793977,68.2,215948,63009,3.75,191332.0,12:00
2020,8,2020-08-01,YouTube Music,Série,Ação,Top Hits,1065778,16.1,413384,140855,3.46,4596507.59,08:00
2020,8,2020-08-01,Prime Video,Podcast,Tecnologia,Top Hits,1035060,67.0,221770,136177,4.85,237024.83,18:00
2020,8,2020-08-01,Spotify,Filme,Tecnologia,Podcast Tech,1380096,40.4,447878,46508,3.51,1775376.73,12:00
2020,8,2020-08-01,Disney+,Podcast,Pop,Série Mistério,1037364,52.9,33809,199316,4.35,3340756.74,12:00
2020,8,2020-08-01,Prime Video,Série,Drama,Série Mistério,1543605,78.0,444976,126237,1.23,2871839.27,18:00
2020,8,2020-08-01,YouTube Music,Música,Comédia,Podcast Tech,1870795,23.4,140413,70833,1.1,2442066.31,21:00
2020,8,2020-08-01,Netflix,Filme,Comédia,Filme Solar,1104743,89.3,433070,98742,3.15,170853.29,08:00
2020,8,2020-08-01,Netflix,Filme,Drama,Podcast Tech,592559,32.6,121936,30696,2.03,3038877.41,18:00
2020,8,2020-08-01,Prime Video,Filme,Pop,Série Mistério,787051,14.9,341827,71592,1.43,4369227.94,18:00
2020,8,2020-08-01,Prime Video,Podcast,Tecnologia,Filme Solar,753037,82.8,461653,83640,2.95,2282204.31,08:00
2020,8,2020-08-01,Netflix,Podcast,Tecnologia,Série Mistério,362440,87.8,28749,175715,1.57,4660133.48,21:00
2020,8,2020-08-01,Prime Video,Música,Tecnologia,Podcast Tech,653274,84.0,418745,182314,4.0,197968.97,12:00
2020,8,2020-08-01,Disney+,Música,Pop,Série Mistério,283068,59.2,354880,42897,3.76,627096.69,21:00
2020,8,2020-08-01,Spotify,Filme,Comédia,Top Hits,196319,65.0,85789,110208,3.79,2111700.86,18:00
2020,8,2020-08-01,YouTube Music,Música,Ação,Podcast Tech,1061818,79.5,196708,141515,4.89,2481778.89,18:00
2020,8,2020-08-01,Disney+,Filme,Comédia,Top Hits,1830702,9.0,296355,91406,1.81,1906573.07,21:00
2020,8,2020-08-01,YouTube Music,Música,Comédia,Podcast Tech,613995,7.0,373632,53114,3.98,3816297.64,21:00
2020,8,2020-08-01,Netflix,Podcast,Tecnologia,Série Mistério,709086,48.8,253347,80594,4.57,1538663.34,18:00
2020,8,2020-08-01,Disney+,Série,Ação,Top Hits,1278625,7.9,309327,52713,3.56,4238659.68,08:00
2020,8,2020-08-01,Disney+,Podcast,Tecnologia,Top Hits,1343242,20.4,454898,76026,1.94,2799553.53,21:00
2020,8,2020-08-01,YouTube Music,Música,Tecnologia,Podcast Tech,1239139,67.8,353875,171035,1.02,2462422.11,21:00
2020,8,2020-08-01,YouTube Music,Podcast,Ação,Série Mistério,1665613,90.0,389218,158907,4.75,3692921.75,08:00
2020,8,2020-08-01,Prime Video,Podcast,Ação,Top Hits,608275,23.9,124075,84115,2.22,3243788.93,21:00
2020,9,2020-09-01,Spotify,Música,Comédia,Série Mistério,604241,82.3,434973,40439,1.43,511316.92,21:00
2020,9,2020-09-01,Prime Video,Série,Drama,Podcast Tech,654531,18.2,334844,165748,1.84,4269295.12,21:00
2020,9,2020-09-01,YouTube Music,Filme,Drama,Podcast Tech,1125202,47.3,338950,20711,3.64,83676.06,08:00
2020,9,2020-09-01,Netflix,Filme,Comédia,Filme Solar,1276938,19.5,118180,136989,3.28,659847.3,08:00
2020,9,2020-09-01,Prime Video,Podcast,Comédia,Filme Solar,140625,27.7,9691,56344,1.16,3245870.7,08:00
2020,9,2020-09-01,Prime Video,Música,Drama,Série Mistério,264123,12.4,248761,14167,1.2,4016390.35,12:00
2020,9,2020-09-01,YouTube Music,Música,Ação,Série Mistério,1119329,62.2,330352,94545,3.22,2281358.22,21:00
2020,9,2020-09-01,Disney+,Série,Ação,Podcast Tech,1488272,89.3,316251,29957,4.04,4461198.46,21:00
2020,9,2020-09-01,Prime Video,Série,Comédia,Série Mistério,1166487,11.1,183060,37647,1.64,915120.27,21:00
2020,9,2020-09-01,Prime Video,Série,Pop,Filme Solar,1364825,23.1,298370,169325,1.95,570101.1,21:00
2020,9,2020-09-01,YouTube Music,Série,Pop,Filme Solar,1181051,76.5,162638,17999,3.01,1994907.97,08:00
2020,9,2020-09-01,Spotify,Série,Comédia,Filme Solar,1705587,73.8,161393,70465,4.67,808128.04,12:00
2020,9,2020-09-01,Disney+,Música,Pop,Filme Solar,1444736,70.4,165798,69985,3.4,926441.33,12:00
2020,9,2020-09-01,Prime Video,Podcast,Comédia,Série Mistério,414380,85.4,470650,20078,4.93,435015.82,08:00
2020,9,2020-09-01,Disney+,Série,Pop,Podcast Tech,636729,40.7,175695,166803,2.67,3734839.55,18:00
2020,9,2020-09-01,Prime Video,Música,Drama,Podcast Tech,1191276,50.4,395987,179468,1.36,1081946.95,08:00
2020,9,2020-09-01,Spotify,Série,Pop,Série Mistério,719857,14.5,254619,104356,2.93,2195828.77,08:00
2020,9,2020-09-01,Prime Video,Filme,Tecnologia,Filme Solar,1367775,89.2,313425,182699,2.78,1027828.13,12:00
2020,9,2020-09-01,Disney+,Série,Drama,Série Mistério,1761978,84.2,8148,35394,1.97,1897861.05,21:00
2020,9,2020-09-01,Prime Video,Filme,Comédia,Série Mistério,701607,30.8,119258,68590,3.73,3388472.95,18:00
2020,9,2020-09-01,Prime Video,Música,Pop,Top Hits,1292531,23.3,282801,161491,3.27,850256.24,18:00
2020,9,2020-09-01,Disney+,Série,Tecnologia,Podcast Tech,1518020,80.6,293319,136653,4.59,4951256.57,21:00
